SalesPrice,MSZoning,LotFrontage,LotArea,GrLivArea,LotShape,LotConfig,Neighborhood,Condition1,BldgType,HouseStyle,pool,OverallQual,OverallCond,YearBuilt,YearRemodAdd,FullBath,KitchenAbvGr,KitchenQual,Fireplaces,GarageCars,GarageArea,OpenPorchSF,MiscVal,Furnished,TotalSqFt
442500,RL,59,9587,1166,IR1,Inside,Hephis,Norm,1Fam,SLvl,no,7,5,2005,2005,2,1,Gd,0,2,400,0,0,yes,2022
204700,RM,60,10800,1047,Reg,Inside,Tistin,Norm,1Fam,1Story,no,4,7,1885,1995,1,1,TA,0,1,273,0,450,yes,1688
334800,RM,60,10800,2554,Reg,Inside,Tistin,Norm,1Fam,2Story,no,7,8,1890,1998,1,1,TA,0,2,704,48,0,yes,3272
233500,RM,60,6600,2372,Reg,Corner,Tistin,Norm,1Fam,2Story,no,5,4,1892,1965,2,2,TA,0,1,432,287,0,yes,3366
285800,RM,60,9600,1774,Reg,Inside,Tistin,Norm,1Fam,2Story,no,4,2,1900,1950,2,2,TA,0,3,779,0,0,yes,2869
347600,RL,60,10800,2414,Reg,Corner,Tistin,Norm,2fmCon,1.5Fin,no,5,4,1900,1970,2,2,TA,1,2,520,0,0,no,3368
209200,RL,60,10800,1294,Reg,Inside,Tistin,Norm,2fmCon,2Story,no,4,7,1900,2000,2,2,TA,0,0,0,114,0,no,1294
319400,RM,60,10440,1539,Reg,Inside,Tistin,Norm,1Fam,2Story,no,5,8,1904,2002,2,1,Gd,1,2,686,78,0,yes,2189
340100,RM,60,10800,1912,Reg,Inside,Tistin,Norm,2fmCon,1.5Fin,no,6,7,1905,2000,2,2,TA,1,2,672,25,0,no,2394
241300,RM,60,10320,1469,Reg,Inside,Lafield,Norm,1Fam,1.5Fin,no,6,7,1906,1995,1,1,TA,0,1,216,0,0,yes,2225
318800,RM,60,7200,1022,Reg,Inside,Tistin,Norm,1Fam,1Story,no,5,4,1910,2006,1,1,TA,0,1,280,30,0,yes,2044
360400,RM,60,10120,1889,IR1,Inside,Tistin,Feedr,2fmCon,2.5Unf,yes,7,4,1910,1950,1,2,TA,1,1,308,0,0,no,2814
247000,C (all),60,7200,2291,Reg,Corner,Tistin,Norm,2fmCon,2.5Unf,no,6,6,1910,1998,2,2,TA,1,2,506,0,0,no,3505
325700,RM,60,10440,1230,Reg,Corner,Tistin,Norm,1Fam,2Story,yes,5,6,1910,1981,1,1,TA,0,2,440,0,0,yes,1670
174800,RM,60,3600,1368,Reg,Inside,Tistin,Norm,1Fam,2Story,no,6,7,1910,1993,1,1,TA,0,1,216,158,0,yes,2052
256800,RM,60,9600,1432,Reg,Inside,Tistin,Norm,1Fam,2Story,no,5,7,1910,2002,2,1,TA,0,2,360,0,0,yes,1696
335800,RL,60,11414,2019,IR1,Corner,Lafield,RRAn,1Fam,2Story,no,7,8,1910,1993,1,1,Gd,0,2,532,135,0,yes,2747
240500,RL,60,6204,2230,Reg,Inside,Tistin,Norm,1Fam,2.5Fin,no,4,5,1912,1950,1,1,TA,0,1,440,188,0,yes,2544
347700,RH,60,10896,3395,Reg,Inside,Tistin,Feedr,2fmCon,2.5Fin,no,6,7,1914,1995,2,2,Fa,0,0,0,110,0,no,4320
440000,RM,60,6882,1355,Reg,Inside,Lafield,Norm,1Fam,2Story,yes,6,7,1914,2006,1,1,Gd,0,0,0,0,0,yes,2039
304900,RM,60,10800,1768,Reg,Inside,Tistin,Norm,1Fam,2.5Unf,no,7,7,1914,1970,1,1,TA,2,2,320,341,0,yes,2648
271400,RL,60,10410,1214,Reg,Corner,Tistin,Artery,1Fam,1.5Fin,no,3,4,1915,1950,1,1,TA,0,3,936,0,0,yes,1886
446800,RL,60,9550,1717,IR1,Corner,Enstol,Norm,1Fam,2Story,no,7,5,1915,1970,1,1,Gd,1,3,642,35,0,yes,2473
203300,RM,60,5790,1605,Reg,Corner,Tistin,Norm,1Fam,2Story,no,3,6,1915,1950,2,2,TA,0,1,379,0,0,yes,2445
271600,RM,60,10800,1652,Reg,Inside,Tistin,Artery,1Fam,1.5Fin,no,5,6,1915,1950,2,1,TA,0,1,416,0,1200,yes,2338
410100,RL,60,8730,1396,Reg,Inside,Lafield,RRAn,1Fam,2Story,no,6,7,1915,2003,1,1,TA,0,1,384,0,0,yes,2094
258300,RM,60,8520,2526,Reg,Inside,Tistin,Artery,1Fam,1.5Fin,no,6,7,1916,1950,2,1,Gd,1,1,216,15,0,yes,3240
228800,RL,60,10410,1656,Reg,Inside,Tistin,Norm,1Fam,1.5Fin,no,5,7,1916,1987,2,1,TA,0,1,180,0,0,no,2172
275900,RM,60,9600,2058,Reg,Inside,Tistin,Norm,1Fam,2.5Unf,no,6,5,1917,1950,1,1,TA,1,2,396,0,0,yes,2793
384500,RL,60,13515,1824,Reg,Inside,Lafield,Norm,1Fam,2Story,no,6,6,1919,1950,1,1,TA,1,2,520,0,0,yes,2588
168100,RM,60,8967,1077,Reg,Corner,Lafield,Norm,1Fam,1Story,no,5,2,1920,1950,1,1,TA,0,1,338,0,0,yes,2038
165000,C (all),60,7879,720,Reg,Inside,Lafield,Norm,1Fam,1Story,yes,4,5,1920,1950,1,1,TA,0,0,0,523,0,no,1440
140600,RM,60,6402,1192,Reg,Corner,Lafield,Norm,1Fam,2Story,no,5,5,1920,1950,1,1,TA,0,1,189,0,0,yes,1788
156500,RL,60,8400,438,Reg,Inside,Tistin,Norm,1Fam,1Story,no,2,5,1920,1950,1,1,Fa,0,1,246,0,0,yes,728
151100,RL,60,5400,691,Reg,Corner,Tistin,Norm,1Fam,1Story,no,5,6,1920,1950,1,1,Ex,0,1,216,20,0,yes,1382
198900,C (all),60,11040,1336,Reg,Inside,Lafield,Norm,1Fam,1.5Fin,no,4,6,1920,1950,1,1,TA,0,1,570,47,0,yes,1973
242400,RL,60,10800,1130,Reg,Inside,Tistin,Norm,1Fam,1Story,no,5,6,1920,1950,1,1,TA,1,2,720,0,0,yes,2250
144200,RM,60,5586,1198,IR1,Inside,Tistin,Feedr,1Fam,1.5Fin,no,6,7,1920,1998,1,1,TA,0,0,0,98,0,yes,2099
178900,RM,60,7200,1111,Reg,Inside,Lafield,Norm,1Fam,2.5Unf,no,5,7,1920,1996,1,1,Fa,0,1,288,0,0,yes,1641
391000,RM,60,10440,2792,Reg,Corner,Tistin,Norm,1Fam,1.5Fin,no,6,7,1920,1950,2,1,TA,2,2,520,547,1150,yes,4302
266200,RM,60,7200,1762,Reg,Corner,Tistin,Norm,1Fam,2Story,no,7,7,1920,1950,1,1,Gd,0,2,576,0,0,yes,2358
238400,RM,60,6155,1362,IR1,FR3,Lafield,RRNn,1Fam,2Story,no,6,8,1920,1999,2,1,TA,0,2,502,0,0,no,1973
332600,RL,60,5400,1073,Reg,Corner,Tistin,Norm,1Fam,1Story,yes,5,6,1921,1968,1,1,TA,0,1,326,0,0,yes,2146
292900,RM,60,9786,1077,Reg,Inside,Lafield,Norm,1Fam,1Story,yes,3,4,1922,1950,1,1,TA,1,1,210,100,0,yes,2084
344600,RM,60,8520,968,Reg,Inside,Tistin,Norm,1Fam,1Story,no,5,6,1923,2006,1,1,TA,0,2,480,0,0,yes,1936
183800,RL,60,9600,1096,Reg,Corner,Tistin,Artery,1Fam,1.5Fin,no,6,5,1924,1950,1,1,TA,0,0,0,8,0,yes,1668
257300,RM,60,6911,1301,Reg,FR2,Lafield,Feedr,1Fam,1Story,yes,5,5,1924,1950,1,1,Fa,0,2,440,0,0,yes,2446
218600,RL,60,9738,1221,Reg,Inside,Tistin,Norm,1Fam,1.5Fin,no,5,7,1924,1950,1,1,TA,0,1,392,0,0,yes,2005
251600,RL,60,8400,1694,Reg,Inside,Tistin,Norm,1Fam,1.5Fin,no,6,5,1925,1950,2,1,TA,1,2,576,0,0,yes,2875
302300,RL,60,9120,1820,Reg,Inside,Lafield,Norm,1Fam,1.5Fin,no,7,6,1925,1950,2,1,TA,0,1,240,100,0,yes,2846
301900,RM,60,9600,1641,Reg,Inside,Tistin,Norm,1Fam,2Story,no,7,7,1925,1990,1,1,Ex,1,2,546,0,0,no,2369
219400,RM,60,9600,1472,Reg,Inside,Tistin,Norm,1Fam,1.5Fin,no,5,8,1925,1994,1,1,Gd,0,1,250,0,0,no,2174
319800,RL,60,6000,1522,Reg,Inside,Tistin,Norm,1Fam,1.5Fin,yes,5,5,1926,1950,2,1,TA,0,0,0,0,0,yes,2016
186300,RM,60,6180,986,Reg,Corner,Lafield,Norm,1Fam,1Story,no,6,5,1926,1950,1,1,TA,1,1,180,128,0,yes,1946
322300,RL,60,10800,968,Reg,Inside,Tistin,Norm,1Fam,1Story,no,4,6,1927,2007,2,1,TA,0,1,216,0,0,yes,1624
124600,RM,60,6324,520,IR1,Inside,Lafield,Feedr,1Fam,1Story,no,4,6,1927,1950,1,1,Fa,0,1,240,0,0,no,1040
174000,RH,60,9000,784,Reg,Corner,Kence,Norm,1Fam,1.5Unf,no,6,3,1928,1950,1,1,TA,0,2,360,0,0,no,1568
422800,RM,60,8520,720,Reg,Inside,Tistin,Norm,1Fam,1Story,yes,6,8,1928,2003,1,1,TA,0,2,484,0,0,yes,1344
381700,RM,60,9600,1378,Reg,Inside,Tistin,Norm,1Fam,2Story,no,7,9,1928,2005,2,1,Gd,1,2,360,0,0,yes,2067
305400,RL,60,7200,1502,Reg,Inside,Enstol,Norm,1Fam,2Story,no,7,6,1931,2000,1,1,TA,1,1,270,0,0,no,2278
157600,RM,60,6780,754,Reg,Inside,Lafield,Norm,2fmCon,1.5Fin,no,6,8,1935,1982,1,1,TA,0,0,0,0,0,yes,1040
184900,RM,60,6240,1344,Reg,Inside,Lafield,Norm,1Fam,1.5Fin,no,5,4,1936,1950,1,1,TA,0,1,240,114,0,no,2240
318500,RL,60,10800,1466,Reg,Inside,Tistin,Norm,1Fam,1.5Fin,no,5,8,1936,1989,2,1,Gd,1,2,566,21,500,no,2262
414300,RL,60,7200,1135,Reg,Inside,Tistin,Feedr,1Fam,2Story,no,7,9,1936,2007,1,1,Gd,0,2,576,0,0,no,1695
386400,RL,60,7200,1768,Reg,Corner,Tistin,Feedr,1Fam,1.5Fin,yes,5,7,1937,1950,1,1,Gd,2,1,240,0,0,yes,2499
208100,RM,60,7200,1360,Reg,Corner,Lafield,Norm,1Fam,1.5Fin,no,5,6,1938,1995,1,1,Gd,0,1,297,65,0,yes,2163
275300,RL,60,9060,1258,Reg,Inside,Tistin,Norm,1Fam,1.5Fin,yes,6,5,1939,1950,1,1,TA,0,1,280,0,0,no,1818
319700,RL,60,8400,2192,Reg,Inside,Tistin,Norm,1Fam,2.5Fin,no,5,8,1939,1997,2,1,Gd,1,1,240,24,0,yes,2492
248200,RL,60,8400,1595,Reg,Inside,Tistin,Norm,1Fam,1.5Fin,no,6,5,1940,2000,1,1,TA,2,1,240,0,0,yes,2535
251400,RL,60,9084,1510,Reg,Inside,Tistin,Artery,1Fam,2Story,no,4,5,1940,1950,1,1,TA,1,1,296,0,0,yes,2265
240100,RL,60,10134,1034,Reg,Inside,Tistin,Norm,1Fam,1.5Fin,no,5,6,1940,1950,1,1,TA,0,1,240,39,0,yes,1769
230200,RL,60,8160,1134,Reg,Inside,Tistin,Norm,1Fam,1.5Fin,no,5,6,1940,1950,1,1,TA,0,1,240,0,0,yes,1890
291400,RL,60,9900,1489,Reg,Inside,Tistin,Norm,1Fam,1.5Fin,no,6,7,1940,1950,2,1,TA,1,1,240,0,0,yes,2267
219800,RL,60,10200,672,Reg,Inside,Tistin,Norm,1Fam,1Story,no,5,8,1940,1997,1,1,TA,0,1,240,0,0,yes,1344
295800,RL,60,12180,924,Reg,Inside,Tistin,Norm,2fmCon,1.5Fin,yes,4,4,1941,1950,1,1,Fa,0,1,280,0,0,no,1596
274500,RL,60,10998,1604,Reg,Inside,Tistin,Norm,1Fam,1.5Fin,no,5,5,1941,1960,2,1,TA,0,2,660,68,0,yes,2588
296700,RL,60,9084,1111,Reg,Inside,Tistin,Artery,1Fam,1.5Fin,yes,5,6,1941,1950,1,1,TA,0,1,200,0,0,yes,1727
243400,RM,60,6000,1218,Reg,Inside,Lafield,Norm,1Fam,1.5Fin,no,6,6,1941,1950,1,1,TA,1,2,440,0,0,no,1953
361500,RL,60,10930,1558,Reg,Inside,Kence,Artery,1Fam,1.5Fin,yes,5,6,1945,1950,1,1,TA,1,1,288,0,0,yes,2471
301000,RL,60,11100,930,Reg,Inside,Tistin,Norm,1Fam,1Story,no,4,7,1946,2006,1,1,Gd,0,1,308,0,0,yes,930
185100,RM,60,3378,1389,Reg,Inside,Tistin,Norm,1Fam,2Story,no,7,8,1946,1992,1,1,TA,2,1,240,0,0,yes,2040
248300,RL,60,11664,1082,Reg,Inside,Kence,Artery,1Fam,1Story,no,6,5,1948,1950,1,1,TA,1,1,240,130,0,yes,2164
239300,RL,60,10800,1192,Reg,Inside,Kence,Norm,1Fam,1.5Fin,no,4,4,1949,1950,1,1,TA,0,0,0,0,0,yes,1912
386500,RL,60,11409,1716,Reg,Inside,Tistin,Norm,1Fam,1.5Fin,no,5,4,1949,2008,1,1,TA,1,1,281,0,0,yes,2484
185200,RL,60,7200,1040,Reg,Inside,Kence,Norm,Duplex,1Story,no,4,5,1949,1950,2,2,TA,0,2,420,0,0,no,1040
219900,RL,60,12144,1268,Reg,Inside,Kence,Norm,1Fam,1Story,no,5,7,1949,1950,1,1,TA,1,1,288,28,0,no,1868
390700,RL,60,8064,924,Reg,Corner,Kence,Artery,1Fam,1.5Fin,no,5,7,1949,2006,1,1,TA,1,2,576,0,2000,yes,1596
403800,RL,60,9600,893,Reg,Inside,Kence,Norm,1Fam,1.5Unf,no,5,7,1949,2003,1,1,Gd,0,2,576,0,0,yes,1738
293300,RL,60,7200,1904,Reg,Inside,Kence,Norm,1Fam,1.5Fin,yes,5,4,1950,1982,1,1,TA,0,1,240,0,0,yes,3112
171600,RL,60,8544,1040,Reg,Inside,Kence,Norm,Duplex,1Story,no,3,4,1950,1950,2,2,TA,0,2,400,0,0,no,1040
189000,RL,60,8544,1040,Reg,Corner,Kence,Norm,Duplex,1Story,no,3,4,1950,1950,2,2,TA,0,2,400,0,0,no,1040
162800,RH,60,8400,841,Reg,Inside,Kence,Feedr,1Fam,1Story,no,4,4,1950,1950,1,1,TA,0,1,294,0,0,yes,1562
256500,RL,60,7200,1040,Reg,Inside,Kence,Norm,1Fam,1Story,no,4,5,1950,1950,1,1,TA,0,2,420,29,0,yes,1040
184100,RL,60,7200,1048,Reg,Inside,Kence,Norm,1Fam,1Story,no,5,5,1950,1950,1,1,TA,0,2,420,27,0,no,1048
205800,RL,60,7200,988,Reg,Inside,Kence,Norm,1Fam,1Story,no,5,7,1950,1950,1,1,TA,0,1,276,80,0,yes,1864
237000,RL,60,9600,1067,Reg,Inside,Tistin,Norm,1Fam,1Story,no,4,7,1950,1995,2,1,Gd,0,2,436,0,0,yes,2134
236400,RL,60,7200,1040,Reg,Inside,Kence,Norm,1Fam,1Story,no,5,7,1950,1950,1,1,TA,0,2,625,0,0,yes,1040
274300,RL,60,7200,864,Reg,Inside,Kence,Norm,1Fam,1Story,no,5,8,1950,2002,1,1,Gd,0,2,720,0,0,yes,1728
251900,RL,60,7200,900,Reg,Corner,Kence,Norm,1Fam,1Story,no,5,7,1951,2000,1,1,Gd,0,2,576,32,0,yes,1800
354500,RL,60,7350,952,Reg,Corner,Kence,Norm,1Fam,1Story,yes,5,7,1951,1951,1,1,TA,0,2,840,0,0,no,1904
239300,RM,60,7596,1960,Reg,Inside,Tistin,Artery,Duplex,2Story,no,5,5,1952,1952,2,2,TA,0,2,400,0,0,no,2920
195900,RM,60,6000,936,Reg,Inside,Tistin,Norm,2fmCon,1Story,no,4,4,1953,1953,1,1,TA,0,2,576,32,0,no,1872
219000,RL,60,8190,948,Reg,Inside,Tistin,Norm,1Fam,1Story,no,4,6,1954,1954,1,1,TA,1,1,280,36,0,no,1896
253100,RL,60,8172,1470,Reg,Inside,Tistin,Norm,1Fam,1.5Fin,no,4,6,1954,1972,2,1,TA,0,1,548,0,0,yes,2411
264300,RL,60,7134,1360,Reg,Inside,Kence,Norm,1Fam,SLvl,no,5,5,1955,1955,1,1,TA,1,2,572,50,0,no,1744
242600,RL,60,10434,1005,Reg,Inside,Kence,Norm,1Fam,1Story,no,4,5,1955,1955,1,1,Fa,1,2,672,0,0,yes,2010
360100,RL,60,7200,827,Reg,Inside,Kence,Norm,1Fam,1Story,yes,5,7,1955,2007,1,1,TA,1,1,392,0,0,no,827
230900,RL,60,8172,864,Reg,Inside,Tistin,Norm,1Fam,1Story,no,5,7,1955,1990,1,1,TA,0,2,572,0,0,no,1728
335800,RL,60,9060,1340,Reg,Inside,Tistin,Artery,1Fam,1Story,no,5,6,1957,2006,1,1,TA,1,1,252,0,0,no,1340
217300,RL,60,7332,864,Reg,Inside,Kence,Norm,1Fam,1Story,no,6,6,1959,1959,1,1,Gd,0,1,288,0,0,yes,1728
140600,RL,60,8281,864,IR1,Inside,Tistin,Norm,1Fam,1Story,no,5,5,1965,1965,1,1,TA,1,1,360,0,0,no,1728
207800,RH,60,7800,965,Reg,Corner,Kence,Norm,1Fam,1Story,no,5,5,1965,1965,1,1,TA,0,1,300,0,0,yes,1793
236500,RL,60,12900,1258,Reg,Inside,Tistin,Feedr,Duplex,SFoyer,no,4,4,1969,1969,0,2,TA,0,2,400,0,0,no,2456
259800,RL,60,9873,960,Reg,Inside,Lafield,RRAn,2fmCon,1Story,no,4,5,1970,1970,1,1,TA,0,2,576,288,0,yes,1920
211900,RL,60,6960,864,Reg,Inside,Kence,Norm,1Fam,1Story,no,4,6,1970,1970,1,1,Gd,0,2,660,0,500,yes,1728
224600,RL,60,9000,864,Reg,FR2,Kence,Norm,1Fam,1Story,no,4,6,1971,1971,1,1,TA,0,2,528,0,0,yes,1728
326800,RL,60,7200,894,Reg,Inside,Enstol,Norm,1Fam,1Story,no,5,5,1972,1972,1,1,TA,0,2,600,0,0,no,1788
295700,RL,60,7200,780,Reg,Inside,Enstol,Norm,1Fam,1Story,no,5,7,1972,1972,1,1,TA,0,1,352,0,0,yes,1560
299300,RL,60,7180,864,IR1,Inside,Enstol,Norm,1Fam,1Story,no,5,7,1972,1972,1,1,TA,0,1,352,0,0,yes,1728
447600,RL,60,7200,768,Reg,Inside,Enstol,Norm,1Fam,SFoyer,no,5,8,1972,2003,1,1,TA,0,1,396,0,0,yes,1536
287900,RL,60,9000,1792,Reg,FR2,Kence,Norm,Duplex,2Story,yes,5,5,1974,1974,2,2,TA,0,0,0,45,0,no,2688
229800,RH,60,8400,2020,Reg,Inside,Kence,Feedr,Duplex,1Story,no,5,5,1977,1977,2,2,TA,2,2,630,0,0,no,2020
304100,RL,60,8430,1040,Reg,Inside,Enstol,Norm,1Fam,1Story,no,5,5,1978,1978,2,1,TA,0,0,0,0,0,no,2080
286700,RL,60,10395,1032,IR1,FR2,Hephis,Norm,1Fam,SLvl,no,6,6,1978,1978,2,1,TA,1,2,564,0,500,yes,2064
216900,RL,60,7032,943,IR1,Corner,Kence,Norm,Duplex,SFoyer,no,5,5,1979,1979,1,1,TA,2,2,600,0,0,no,1886
258900,RM,60,7200,936,Reg,Inside,Tistin,Norm,Duplex,SFoyer,no,5,5,1980,1980,1,1,TA,0,2,672,0,0,no,1872
400200,RL,60,6600,816,Reg,Inside,Kence,Norm,1Fam,1Story,no,5,8,1982,2003,1,1,TA,0,2,816,0,0,yes,1632
372100,RL,60,6600,816,Reg,Inside,Kence,Norm,1Fam,1Story,no,5,9,1982,2008,1,1,Gd,1,1,264,0,0,yes,1632
305800,RL,60,10800,1200,Reg,Inside,Tistin,Norm,Duplex,1Story,no,5,5,1987,1988,3,1,TA,0,0,0,0,0,no,2400
280700,RL,60,8070,990,Reg,Inside,Enstol,Norm,1Fam,1Story,no,4,5,1994,1995,1,1,TA,0,0,0,0,0,yes,1980
370800,RL,60,8072,990,Reg,Inside,Enstol,Norm,1Fam,1Story,no,5,5,1994,1995,1,1,TA,0,2,480,64,0,yes,1980
325000,RL,60,7500,1804,Reg,Inside,Hephis,Norm,1Fam,2Story,no,7,5,1999,1999,2,1,Gd,1,2,442,60,0,yes,2798
405800,RL,60,8123,1800,IR1,Inside,Hephis,RRAn,1Fam,2Story,yes,6,5,2000,2000,2,1,TA,1,2,463,63,0,no,2782
420300,RL,60,6931,1656,Reg,Inside,Tistin,Norm,1Fam,2Story,no,7,5,2003,2004,2,1,Gd,1,2,397,128,0,yes,2402
451000,RL,60,15384,1490,IR1,Inside,Hephis,RRAn,1Fam,2Story,no,7,5,2004,2005,2,1,Gd,1,2,388,75,0,no,2278
508300,RL,60,21930,1838,IR3,Inside,Hephis,RRAn,1Fam,2Story,no,5,5,2005,2005,2,1,TA,1,2,372,40,0,yes,2570
382900,RL,60,7024,1090,Reg,Inside,Tistin,Norm,1Fam,1Story,no,5,5,2005,2006,1,1,TA,0,2,450,49,0,no,2180
530600,RL,60,7024,1132,Reg,Inside,Tistin,Norm,1Fam,1Story,yes,4,5,2005,2005,1,1,Gd,0,2,451,64,0,yes,2264
618400,RL,60,7313,1561,Reg,Inside,Buver,Norm,TwnhsE,1Story,no,9,5,2005,2005,2,1,Ex,1,2,556,47,0,yes,3122
560500,FV,60,7200,1262,Reg,Inside,Todon,Norm,1Fam,1Story,yes,6,5,2006,2006,2,1,Gd,0,2,572,120,0,yes,2524
525500,FV,60,7200,1301,Reg,Inside,Todon,Norm,1Fam,1Story,no,7,5,2006,2006,2,1,Gd,1,2,572,121,0,yes,2594
750000,RL,60,8089,1419,Reg,Inside,Buver,Norm,1Fam,1Story,no,8,6,2007,2007,2,1,Gd,1,2,567,0,0,yes,2838
586800,RL,61,24090,2403,Reg,Inside,Todon,Norm,1Fam,2Story,yes,7,7,1940,1950,2,1,TA,2,1,349,0,0,no,3435
441800,RL,61,7259,2320,IR1,Inside,Enstol,Norm,1Fam,2Story,no,6,8,1945,2002,2,1,Gd,1,1,180,0,0,yes,3348
204900,RL,61,7943,1029,Reg,Inside,Tistin,Feedr,1Fam,1Story,no,4,5,1961,1961,1,1,TA,0,1,261,0,0,yes,2058
377300,RL,61,7930,1026,Reg,Inside,Kence,Norm,1Fam,1Story,no,6,8,1969,2005,1,1,Gd,0,2,440,48,0,no,2052
254100,RL,61,9758,950,IR1,Inside,Kence,Norm,1Fam,1Story,no,5,5,1971,1971,1,1,TA,0,1,280,0,0,yes,1900
324100,RL,61,16647,1701,IR1,CulDSac,Tistin,RRAe,1Fam,SFoyer,no,5,5,1975,1981,2,1,TA,2,2,611,0,0,no,3091
368600,RL,61,18800,1574,IR1,FR2,Hephis,Norm,1Fam,2Story,no,6,5,1976,1976,2,1,TA,1,2,566,111,0,yes,2370
242300,RL,61,4928,958,IR1,Inside,Tane,Norm,TwnhsE,1Story,no,6,6,1976,1976,2,1,TA,0,2,440,60,0,no,1916
481100,RL,61,8800,1040,IR1,Inside,Enstol,Norm,1Fam,1Story,no,5,7,1977,2008,2,1,Gd,0,2,484,0,0,yes,2080
291100,RL,61,13869,1470,IR2,Corner,Hephis,Norm,1Fam,2Story,no,6,6,1997,1997,2,1,TA,0,2,388,75,0,no,2264
309800,RL,61,8068,2267,IR1,Inside,Hephis,Norm,1Fam,2Story,no,6,5,2002,2002,2,1,Gd,1,2,390,46,0,yes,3277
539700,RL,61,7577,1362,IR1,Corner,Buver,Norm,TwnhsE,1Story,no,6,5,2005,2006,2,1,Gd,1,2,460,28,0,no,2724
677600,RL,61,7658,1752,Reg,Inside,Buver,Norm,TwnhsE,1Story,no,9,5,2005,2005,2,1,Ex,1,2,576,82,0,yes,3504
782200,RL,61,10226,1630,IR1,Inside,Enstol,Norm,1Fam,1Story,yes,8,5,2008,2008,2,1,Ex,1,3,860,42,0,no,3252
234700,RL,62,10106,1355,Reg,Inside,Tistin,Norm,2fmCon,1.5Fin,no,5,7,1940,1999,2,2,TA,0,0,0,0,0,no,1999
173200,RL,62,8544,1040,Reg,Inside,Kence,Norm,Duplex,1Story,no,3,4,1949,1950,2,2,TA,0,2,400,0,0,no,1040
530400,RL,62,32668,2515,IR1,CulDSac,Enstol,Norm,1Fam,1Story,yes,6,3,1957,1975,3,2,TA,2,2,484,0,0,no,4550
188900,RL,62,8339,882,IR1,Inside,Kence,Norm,1Fam,1Story,no,5,7,1959,1959,1,1,TA,0,1,294,0,1200,no,882
256800,RL,62,11000,1154,IR1,CulDSac,Kence,Norm,1Fam,1Story,no,5,6,1966,1966,1,1,TA,1,2,480,58,0,no,2308
221500,RL,62,9858,874,Reg,Inside,Kence,Norm,1Fam,1Story,no,5,6,1968,1968,1,1,TA,0,1,288,0,600,yes,1738
264800,RL,62,15870,1096,IR1,Corner,Kence,Norm,1Fam,1Story,no,5,5,1969,1969,1,1,TA,0,1,299,32,0,no,2192
576200,RL,62,70761,1533,IR1,Inside,Todon,Norm,1Fam,1Story,no,7,5,1975,1975,2,1,Gd,2,2,576,54,0,yes,3066
361300,RL,62,15611,1126,IR1,Corner,Hephis,Norm,1Fam,1Story,no,5,6,1977,1977,2,1,Ex,0,2,540,0,0,yes,2252
328000,RL,62,9765,1470,IR2,Corner,Hephis,Norm,1Fam,2Story,no,6,8,1993,1993,2,1,TA,1,2,420,63,480,yes,2150
539000,RL,62,29959,1850,IR2,FR2,Buver,Norm,1Fam,2Story,no,7,6,1994,1994,2,1,Gd,1,2,467,98,0,yes,2823
472900,RL,62,13006,2236,IR1,Corner,Hephis,Norm,1Fam,2Story,yes,7,5,1997,1997,2,1,Gd,1,2,642,0,0,yes,3200
270900,RL,62,7917,1647,Reg,Inside,Hephis,Norm,1Fam,2Story,no,6,5,1999,2000,2,1,TA,1,2,460,40,0,no,2600
637400,RL,62,12677,1518,IR1,Inside,Buver,Norm,TwnhsE,1Story,no,8,5,2003,2004,1,1,Ex,1,2,588,140,0,yes,3036
458400,RL,62,7415,1593,IR1,Inside,Hephis,Norm,1Fam,2Story,no,6,5,2004,2004,2,1,TA,1,2,398,75,0,yes,2432
505100,FV,62,7500,1221,Reg,Inside,Todon,Norm,1Fam,1Story,no,7,5,2004,2005,2,1,Gd,0,2,400,113,0,yes,2442
448800,RL,62,8244,1720,IR1,Inside,Hephis,Norm,1Fam,2Story,no,7,5,2004,2004,2,1,Gd,1,2,440,48,0,no,2560
490000,FV,62,7500,1266,Reg,Inside,Todon,Norm,1Fam,1Story,no,7,5,2005,2005,2,1,Gd,1,2,453,144,0,yes,2523
147300,RM,63,5000,1440,Reg,Corner,Tistin,Norm,1Fam,1.5Fin,no,5,4,1900,1950,1,1,TA,0,1,352,0,0,yes,1980
439100,RL,63,15576,1680,Reg,Inside,Enstol,Norm,1Fam,2Story,no,6,7,1915,1976,2,1,TA,0,1,308,0,0,no,2520
230300,RH,63,7082,1928,Reg,Inside,Tistin,Norm,2fmCon,2Story,no,5,8,1916,1995,2,2,TA,0,0,0,0,0,no,2614
223300,RL,63,13907,996,Reg,Inside,Tistin,Norm,1Fam,1Story,no,5,6,1940,1969,1,1,TA,1,0,0,0,0,no,1992
266600,RL,63,10355,1214,IR1,Corner,Kence,Norm,1Fam,1Story,no,5,5,1967,1967,2,1,TA,1,1,318,111,0,yes,2428
282400,RL,63,11241,1004,IR1,CulDSac,Kence,Norm,1Fam,1Story,no,6,7,1970,1970,1,1,TA,1,2,480,0,700,yes,2008
292900,RL,63,9297,1728,Reg,Inside,Kence,Norm,Duplex,1Story,no,5,5,1976,1976,2,2,TA,0,2,560,0,0,no,3456
351300,RL,63,14115,1472,Reg,Inside,Hephis,Norm,1Fam,SLvl,no,7,5,1980,1980,2,1,TA,2,2,588,48,0,yes,2844
